"MGI.symbol","ENSMUSG","HGNC.symbol","ENSG","dataset","RBP","msORhs","data.type","dataset.id","regulation","cell.type"
"Mier1","ENSMUSG00000028522","MIER1","ENSG00000198160","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mier2","ENSMUSG00000042570","MIER2","ENSG00000105556","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mier3","ENSMUSG00000032727","MIER3","ENSG00000155545","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mink1","ENSMUSG00000020827","MINK1","ENSG00000141503","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Minpp1","ENSMUSG00000024896","MINPP1","ENSG00000107789","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mipep","ENSMUSG00000021993","MIPEP","ENSG00000027001","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mipol1","ENSMUSG00000047022","MIPOL1","ENSG00000151338","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mitf","ENSMUSG00000035158","MITF","ENSG00000187098","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mki67","ENSMUSG00000031004","MKI67","ENSG00000148773","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mkln1","ENSMUSG00000025609","MKLN1","ENSG00000128585","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mknk2","ENSMUSG00000020190","MKNK2","ENSG00000099875","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mkrn1","ENSMUSG00000029922","MKRN1","ENSG00000133606","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mkrn2","ENSMUSG00000000439","MKRN2","ENSG00000075975","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mks1","ENSMUSG00000034121","MKS1","ENSG00000011143","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mkx","ENSMUSG00000061013","MKX","ENSG00000150051","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mlec","ENSMUSG00000048578","MLEC","ENSG00000110917","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mlf2","ENSMUSG00000030120","MLF2","ENSG00000089693","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mlh1","ENSMUSG00000032498","MLH1","ENSG00000076242","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mlh3","ENSMUSG00000021245","MLH3","ENSG00000119684","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mllt1","ENSMUSG00000024212","MLLT1","ENSG00000130382","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mllt10","ENSMUSG00000026743","MLLT10","ENSG00000078403","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mllt11","ENSMUSG00000053192","MLLT11","ENSG00000213190","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mllt3","ENSMUSG00000028496","MLLT3","ENSG00000171843","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mllt6","ENSMUSG00000038437","MLLT6","ENSG00000275023","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mlxip","ENSMUSG00000038342","MLXIP","ENSG00000175727","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mlycd","ENSMUSG00000074064","MLYCD","ENSG00000103150","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mmab","ENSMUSG00000029575","MMAB","ENSG00000139428","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mmachc","ENSMUSG00000028690","MMACHC","ENSG00000132763","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mmd","ENSMUSG00000003948","MMD","ENSG00000108960","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mmd2","ENSMUSG00000039533","MMD2","ENSG00000136297","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mme","ENSMUSG00000027820","MME","ENSG00000196549","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mmgt1","ENSMUSG00000061273","MMGT1","ENSG00000169446","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mmp14","ENSMUSG00000000957","MMP14","ENSG00000157227","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mmp15","ENSMUSG00000031790","MMP15","ENSG00000102996","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mmp16","ENSMUSG00000028226","MMP16","ENSG00000156103","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mmp17","ENSMUSG00000029436","MMP17","ENSG00000198598","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mmp19","ENSMUSG00000025355","MMP19","ENSG00000123342","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mmp2","ENSMUSG00000031740","MMP2","ENSG00000087245","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mmp24","ENSMUSG00000027612","MMP24","ENSG00000125966","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mmp28","ENSMUSG00000020682","MMP28","ENSG00000271447","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mms19","ENSMUSG00000025159","MMS19","ENSG00000155229","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mn1","ENSMUSG00000070576","MN1","ENSG00000169184","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mnat1","ENSMUSG00000021103","MNAT1","ENSG00000020426","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mnd1","ENSMUSG00000033752","MND1","ENSG00000121211","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mnt","ENSMUSG00000000282","MNT","ENSG00000070444","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Moap1","ENSMUSG00000096458","MOAP1","ENSG00000165943","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mocs1","ENSMUSG00000064120","MOCS1","ENSG00000124615","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mocs2","ENSMUSG00000015536","MOCS2","ENSG00000164172","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mon1b","ENSMUSG00000078908","MON1B","ENSG00000103111","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mon2","ENSMUSG00000034602","MON2","ENSG00000061987","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Morc1","ENSMUSG00000022652","MORC1","ENSG00000114487","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Morc3","ENSMUSG00000039456","MORC3","ENSG00000159256","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Morc4","ENSMUSG00000031434","MORC4","ENSG00000133131","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Morf4l1","ENSMUSG00000062270","MORF4L1","ENSG00000185787","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Morf4l2","ENSMUSG00000031422","MORF4L2","ENSG00000123562","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Morn1","ENSMUSG00000029049","MORN1","ENSG00000116151","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mospd1","ENSMUSG00000023074","MOSPD1","ENSG00000101928","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mospd2","ENSMUSG00000061778","MOSPD2","ENSG00000130150","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mov10","ENSMUSG00000002227","MOV10","ENSG00000155363","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Moxd1","ENSMUSG00000020000","MOXD1","ENSG00000079931","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mpdz","ENSMUSG00000028402","MPDZ","ENSG00000107186","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mphosph10","ENSMUSG00000030521","MPHOSPH10","ENSG00000124383","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mphosph6","ENSMUSG00000031843","MPHOSPH6","ENSG00000135698","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mphosph8","ENSMUSG00000079184","MPHOSPH8","ENSG00000196199","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mphosph9","ENSMUSG00000038126","MPHOSPH9","ENSG00000051825","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mpi","ENSMUSG00000032306","MPI","ENSG00000178802","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mpnd","ENSMUSG00000003199","MPND","ENSG00000008382","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mpp1","ENSMUSG00000031402","MPP1","ENSG00000130830","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mpp2","ENSMUSG00000017314","MPP2","ENSG00000108852","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mpp3","ENSMUSG00000052373","MPP3","ENSG00000161647","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mpp5","ENSMUSG00000021112","MPP5","ENSG00000072415","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mpp6","ENSMUSG00000038388","MPP6","ENSG00000105926","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mppe1","ENSMUSG00000062526","MPPE1","ENSG00000154889","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mpped1","ENSMUSG00000041708","MPPED1","ENSG00000186732","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mpped2","ENSMUSG00000016386","MPPED2","ENSG00000066382","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mprip","ENSMUSG00000005417","MPRIP","ENSG00000133030","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mpv17","ENSMUSG00000107283","MPV17","ENSG00000115204","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mpzl1","ENSMUSG00000026566","MPZL1","ENSG00000197965","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mras","ENSMUSG00000032470","MRAS","ENSG00000158186","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrc2","ENSMUSG00000020695","MRC2","ENSG00000011028","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mre11a","ENSMUSG00000031928","MRE11","ENSG00000020922","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mreg","ENSMUSG00000039395","MREG","ENSG00000118242","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl1","ENSMUSG00000029486","MRPL1","ENSG00000169288","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl13","ENSMUSG00000022370","MRPL13","ENSG00000172172","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl14","ENSMUSG00000023939","MRPL14","ENSG00000180992","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl17","ENSMUSG00000030879","MRPL17","ENSG00000158042","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl18","ENSMUSG00000057388","MRPL18","ENSG00000112110","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl20","ENSMUSG00000029066","MRPL20","ENSG00000242485","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl21","ENSMUSG00000024829","MRPL21","ENSG00000197345","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl28","ENSMUSG00000024181","MRPL28","ENSG00000086504","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl3","ENSMUSG00000032563","MRPL3","ENSG00000114686","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl33","ENSMUSG00000106918","MRPL33","ENSG00000243147","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl35","ENSMUSG00000052962","MRPL35","ENSG00000132313","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl37","ENSMUSG00000028622","MRPL37","ENSG00000116221","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl38","ENSMUSG00000020775","MRPL38","ENSG00000204316","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl39","ENSMUSG00000022889","MRPL39","ENSG00000154719","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl4","ENSMUSG00000003299","MRPL4","ENSG00000105364","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl42","ENSMUSG00000062981","MRPL42","ENSG00000198015","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl45","ENSMUSG00000018882","MRPL45","ENSG00000278845","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl46","ENSMUSG00000030612","MRPL46","ENSG00000259494","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl47","ENSMUSG00000037531","MRPL47","ENSG00000136522","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl48","ENSMUSG00000030706","MRPL48","ENSG00000175581","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl50","ENSMUSG00000044018","MRPL50","ENSG00000136897","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrpl51","ENSMUSG00000030335","MRPL51","ENSG00000111639","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrps15","ENSMUSG00000028861","MRPS15","ENSG00000116898","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrps18a","ENSMUSG00000023967","MRPS18A","ENSG00000096080","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrps18b","ENSMUSG00000024436","MRPS18B","ENSG00000204568","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrps21","ENSMUSG00000054312","MRPS21","ENSG00000266472","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrps22","ENSMUSG00000032459","MRPS22","ENSG00000175110","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrps24","ENSMUSG00000020477","MRPS24","ENSG00000062582","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrps25","ENSMUSG00000014551","MRPS25","ENSG00000131368","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrps27","ENSMUSG00000041632","MRPS27","ENSG00000113048","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrps28","ENSMUSG00000040269","MRPS28","ENSG00000147586","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrps31","ENSMUSG00000031533","MRPS31","ENSG00000102738","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrps35","ENSMUSG00000040112","MRPS35","ENSG00000061794","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrps6","ENSMUSG00000039680","MRPS6","ENSG00000243927","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrps9","ENSMUSG00000060679","MRPS9","ENSG00000135972","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrrf","ENSMUSG00000026887","MRRF","ENSG00000148187","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrto4","ENSMUSG00000028741","MRTO4","ENSG00000053372","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mrvi1","ENSMUSG00000005611","MRVI1","ENSG00000072952","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Msh2","ENSMUSG00000024151","MSH2","ENSG00000095002","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Msh3","ENSMUSG00000014850","MSH3","ENSG00000113318","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Msh6","ENSMUSG00000005370","MSH6","ENSG00000116062","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Msi1","ENSMUSG00000054256","MSI1","ENSG00000135097","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Msi2","ENSMUSG00000069769","MSI2","ENSG00000153944","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Msl1","ENSMUSG00000052915","MSL1","ENSG00000188895","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Msl2","ENSMUSG00000066415","MSL2","ENSG00000174579","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Msn","ENSMUSG00000031207","MSN","ENSG00000147065","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Msra","ENSMUSG00000054733","MSRA","ENSG00000175806","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Msrb2","ENSMUSG00000023094","MSRB2","ENSG00000148450","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Msrb3","ENSMUSG00000051236","MSRB3","ENSG00000174099","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Msto1","ENSMUSG00000068922","MSTO1","ENSG00000125459","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mta1","ENSMUSG00000021144","MTA1","ENSG00000182979","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mta2","ENSMUSG00000071646","MTA2","ENSG00000149480","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mta3","ENSMUSG00000055817","MTA3","ENSG00000057935","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtap","ENSMUSG00000062937","MTAP","ENSG00000099810","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtbp","ENSMUSG00000022369","MTBP","ENSG00000172167","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtch2","ENSMUSG00000027282","MTCH2","ENSG00000109919","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtcp1","ENSMUSG00000031200","MTCP1","ENSG00000214827","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtdh","ENSMUSG00000022255","MTDH","ENSG00000147649","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtf1","ENSMUSG00000028890","MTF1","ENSG00000188786","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtf2","ENSMUSG00000029267","MTF2","ENSG00000143033","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtfmt","ENSMUSG00000059183","MTFMT","ENSG00000103707","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtfr1","ENSMUSG00000027601","MTFR1","ENSG00000066855","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtg1","ENSMUSG00000039018","MTG1","ENSG00000148824","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mthfd1","ENSMUSG00000021048","MTHFD1","ENSG00000100714","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mthfd1l","ENSMUSG00000040675","MTHFD1L","ENSG00000120254","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mthfd2","ENSMUSG00000005667","MTHFD2","ENSG00000065911","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mthfsd","ENSMUSG00000031816","MTHFSD","ENSG00000103248","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtif2","ENSMUSG00000020459","MTIF2","ENSG00000085760","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtm1","ENSMUSG00000031337","MTM1","ENSG00000171100","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtmr1","ENSMUSG00000015214","MTMR1","ENSG00000063601","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtmr10","ENSMUSG00000030522","MTMR10","ENSG00000166912","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtmr12","ENSMUSG00000039458","MTMR12","ENSG00000150712","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtmr14","ENSMUSG00000030269","MTMR14","ENSG00000163719","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtmr2","ENSMUSG00000031918","MTMR2","ENSG00000087053","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtmr3","ENSMUSG00000034354","MTMR3","ENSG00000100330","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtmr4","ENSMUSG00000018401","MTMR4","ENSG00000108389","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtmr6","ENSMUSG00000021987","MTMR6","ENSG00000139505","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtmr7","ENSMUSG00000039431","MTMR7","ENSG00000003987","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtmr9","ENSMUSG00000035078","MTMR9","ENSG00000104643","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mto1","ENSMUSG00000032342","MTO1","ENSG00000135297","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtpn","ENSMUSG00000029840","MTPN","ENSG00000105887","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtr","ENSMUSG00000021311","MTR","ENSG00000116984","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtrf1","ENSMUSG00000022022","MTRF1","ENSG00000120662","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtrr","ENSMUSG00000034617","MTRR","ENSG00000124275","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtss1","ENSMUSG00000022353","MTSS1","ENSG00000170873","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mttp","ENSMUSG00000028158","MTTP","ENSG00000138823","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtus1","ENSMUSG00000045636","MTUS1","ENSG00000129422","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtx1","ENSMUSG00000064068","MTX1","ENSG00000173171","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mtx2","ENSMUSG00000027099","MTX2","ENSG00000128654","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mvk","ENSMUSG00000041939","MVK","ENSG00000110921","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mxd1","ENSMUSG00000001156","MXD1","ENSG00000059728","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mxd4","ENSMUSG00000037235","MXD4","ENSG00000123933","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mxi1","ENSMUSG00000025025","MXI1","ENSG00000119950","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Myadm","ENSMUSG00000068566","MYADM","ENSG00000179820","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Myb","ENSMUSG00000019982","MYB","ENSG00000118513","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mybbp1a","ENSMUSG00000040463","MYBBP1A","ENSG00000132382","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mybl1","ENSMUSG00000025912","MYBL1","ENSG00000185697","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mybl2","ENSMUSG00000017861","MYBL2","ENSG00000101057","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mybpc1","ENSMUSG00000020061","MYBPC1","ENSG00000196091","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Myc","ENSMUSG00000022346","MYC","ENSG00000136997","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Mycbp2","ENSMUSG00000033004","MYCBP2","ENSG00000005810","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Myg1","ENSMUSG00000001285","C12orf10","ENSG00000139637","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Myh10","ENSMUSG00000020900","MYH10","ENSG00000133026","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Myh11","ENSMUSG00000018830","MYH11","ENSG00000133392","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Myh6","ENSMUSG00000040752","MYH6","ENSG00000197616","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Myh7","ENSMUSG00000053093","MYH7","ENSG00000092054","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Myh9","ENSMUSG00000022443","MYH9","ENSG00000100345","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Myl2","ENSMUSG00000013936","MYL2","ENSG00000111245","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Myl3","ENSMUSG00000059741","MYL3","ENSG00000160808","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
"Myl4","ENSMUSG00000061086","MYL4","ENSG00000198336","PTBP1data_10","PTBP1","Mouse","CLIP","dataset255",NA,"NPC"
